       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     324.219	          67	         EPN	           3	negativeLargeBright	vp40
     316.406	          67	         EPN	           4	negativeSmallBright	vp40
     285.156	          67	         EPN	           5	   neutralLargeDark	vp40
     308.594	          67	         EPN	           6	   neutralSmallDark	vp40
     347.656	          67	         EPN	           7	 neutralLargeBright	vp40
     300.781	          67	         EPN	           8	 neutralSmallBright	vp40
     281.250	          67	         EPN	           1	  negativeLargeDark	vp41
     378.906	          67	         EPN	           2	  negativeSmallDark	vp41
     371.094	          67	         EPN	           3	negativeLargeBright	vp41
     316.406	          67	         EPN	           4	negativeSmallBright	vp41
     343.750	          67	         EPN	           5	   neutralLargeDark	vp41
     359.375	          67	         EPN	           6	   neutralSmallDark	vp41
     300.781	          67	         EPN	           7	 neutralLargeBright	vp41
     339.844	          67	         EPN	           8	 neutralSmallBright	vp41
     363.281	          67	         EPN	           1	  negativeLargeDark	vp42
     371.094	          67	         EPN	           2	  negativeSmallDark	vp42
     402.344	          67	         EPN	           3	negativeLargeBright	vp42
     355.469	          67	         EPN	           4	negativeSmallBright	vp42
     390.625	          67	         EPN	           5	   neutralLargeDark	vp42
     363.281	          67	         EPN	           6	   neutralSmallDark	vp42
     402.344	          67	         EPN	           7	 neutralLargeBright	vp42
     378.906	          67	         EPN	           8	 neutralSmallBright	vp42
